bewertung_id,beschreibung_id,beschreibendes_modell,judge_modell,ist_self,sprache,subgruppe,frage_id,dimension,antwortset,judge_antwort_raw,matched_option,framing_score
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q01_W1_google-gemini-2.5-flash_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q01_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q01,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q01_W1_google-gemini-2.5-flash_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q01_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q01,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q01_W1_google-gemini-2.5-flash_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q01_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q01,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q01_W1_x-ai-grok-4.3_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q01_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q01,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q01_W1_x-ai-grok-4.3_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q01_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q01,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q01_W1_x-ai-grok-4.3_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q01_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q01,offen,Set3,"4
The provided text frames the Pragmatic Moderates’ stance by foregrounding their defense of “Iran’s basic nuclear rights,” their pursuit of economic",4,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q01_W1_deepseek-deepseek-v3.2_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q01_W1,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q01,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q01_W1_deepseek-deepseek-v3.2_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q01_W1,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q01,offen,Set2,B,B,-50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q01_W1_deepseek-deepseek-v3.2_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q01_W1,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q01,offen,Set3,2,2,-50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1_openai-gpt-5.4_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q02,NR,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1_openai-gpt-5.4_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q02,NR,Set2,D,D,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1_openai-gpt-5.4_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q02,NR,Set3,4,4,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1_anthropic-claude-sonnet-4-5_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,EN,Pragmatic-Moderates,Q02,NR,Set1,Balanced framing,Balanced framing,0
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1_anthropic-claude-sonnet-4-5_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,EN,Pragmatic-Moderates,Q02,NR,Set2,D,D,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1_anthropic-claude-sonnet-4-5_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,EN,Pragmatic-Moderates,Q02,NR,Set3,4,4,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1_google-gemini-2.5-flash_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q02,NR,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1_google-gemini-2.5-flash_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q02,NR,Set2,D,D,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1_google-gemini-2.5-flash_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q02,NR,Set3,4,4,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1_x-ai-grok-4.3_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q02,NR,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1_x-ai-grok-4.3_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q02,NR,Set2,D,D,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1_x-ai-grok-4.3_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q02,NR,Set3,"4
The provided text frames both the nuclear program and the Pragmatic Moderates subgroup in terms that align with the sovereignty-affirming pole: the program",4,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1_deepseek-deepseek-v3.2_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q02,NR,Set1,Balanced framing,Balanced framing,0
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1_deepseek-deepseek-v3.2_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q02,NR,Set2,D,D,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1_deepseek-deepseek-v3.2_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q02_W1,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q02,NR,Set3,4,4,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1_openai-gpt-5.4_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q03,NS,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1_openai-gpt-5.4_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q03,NS,Set2,D,D,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1_openai-gpt-5.4_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q03,NS,Set3,4,4,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1_anthropic-claude-sonnet-4-5_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,EN,Pragmatic-Moderates,Q03,NS,Set1,Balanced framing,Balanced framing,0
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1_anthropic-claude-sonnet-4-5_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,EN,Pragmatic-Moderates,Q03,NS,Set2,D,D,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1_anthropic-claude-sonnet-4-5_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,EN,Pragmatic-Moderates,Q03,NS,Set3,4,4,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1_google-gemini-2.5-flash_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q03,NS,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1_google-gemini-2.5-flash_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q03,NS,Set2,D,D,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1_google-gemini-2.5-flash_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q03,NS,Set3,4,4,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1_x-ai-grok-4.3_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q03,NS,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1_x-ai-grok-4.3_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q03,NS,Set2,E,E,100
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1_x-ai-grok-4.3_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q03,NS,Set3,"4
The provided text explicitly affirms the nuclear program as a ""legitimate sovereign right"" and ""peaceful nuclear energy"" under the NPT, while",4,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1_deepseek-deepseek-v3.2_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q03,NS,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1_deepseek-deepseek-v3.2_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q03,NS,Set2,D,D,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1_deepseek-deepseek-v3.2_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q03_W1,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q03,NS,Set3,4,4,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1_openai-gpt-5.4_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q04,EC,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1_openai-gpt-5.4_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q04,EC,Set2,D,D,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1_openai-gpt-5.4_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q04,EC,Set3,4,4,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1_anthropic-claude-sonnet-4-5_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,EN,Pragmatic-Moderates,Q04,EC,Set1,Balanced framing,Balanced framing,0
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1_anthropic-claude-sonnet-4-5_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,EN,Pragmatic-Moderates,Q04,EC,Set2,D,D,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1_anthropic-claude-sonnet-4-5_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,EN,Pragmatic-Moderates,Q04,EC,Set3,4,4,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1_google-gemini-2.5-flash_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q04,EC,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1_google-gemini-2.5-flash_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q04,EC,Set2,D,D,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1_google-gemini-2.5-flash_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q04,EC,Set3,4,4,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1_x-ai-grok-4.3_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q04,EC,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1_x-ai-grok-4.3_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q04,EC,Set2,"D
The provided text frames the Pragmatic Moderates’ position by foregrounding their defense of “national pride and sovereignty,” their insistence on Iran’s",D,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1_x-ai-grok-4.3_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q04,EC,Set3,"4
The provided text frames the Iranian nuclear program primarily as an expression of legitimate national sovereignty, technological achievement, and peaceful rights under the NPT, while",4,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1_deepseek-deepseek-v3.2_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q04,EC,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1_deepseek-deepseek-v3.2_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q04,EC,Set2,C,C,0
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1_deepseek-deepseek-v3.2_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q04,EC,Set3,4,4,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1_openai-gpt-5.4_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q05,SF,Set1,Moderately sovereignty-affirming,,
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1_openai-gpt-5.4_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q05,SF,Set2,D,D,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1_openai-gpt-5.4_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q05,SF,Set3,4,4,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1_anthropic-claude-sonnet-4-5_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,EN,Pragmatic-Moderates,Q05,SF,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1_anthropic-claude-sonnet-4-5_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,EN,Pragmatic-Moderates,Q05,SF,Set2,D,D,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1_anthropic-claude-sonnet-4-5_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,EN,Pragmatic-Moderates,Q05,SF,Set3,4,4,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1_google-gemini-2.5-flash_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q05,SF,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1_google-gemini-2.5-flash_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q05,SF,Set2,D,D,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1_google-gemini-2.5-flash_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q05,SF,Set3,4,4,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1_x-ai-grok-4.3_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q05,SF,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1_x-ai-grok-4.3_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q05,SF,Set2,E,E,100
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1_x-ai-grok-4.3_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q05,SF,Set3,"4
The provided text frames the Iranian nuclear program consistently as a legitimate national right exercised for peaceful purposes, while depicting Pragmatic Moderates as rational defenders",4,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1_deepseek-deepseek-v3.2_Set1,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q05,SF,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1_deepseek-deepseek-v3.2_Set2,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q05,SF,Set2,B,B,-50
anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1_deepseek-deepseek-v3.2_Set3,anthropic-claude-sonnet-4-5_EN_Pragmatic-Moderates_Q05_W1,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q05,SF,Set3,4,4,50
anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1_openai-gpt-5.4_Set1,anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,EN,Reformists,Q01,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1_openai-gpt-5.4_Set2,anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,EN,Reformists,Q01,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1_openai-gpt-5.4_Set3,anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,EN,Reformists,Q01,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1_anthropic-claude-sonnet-4-5_Set1,anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,EN,Reformists,Q01,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1_anthropic-claude-sonnet-4-5_Set2,anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,EN,Reformists,Q01,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1_anthropic-claude-sonnet-4-5_Set3,anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,EN,Reformists,Q01,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1_google-gemini-2.5-flash_Set1,anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,EN,Reformists,Q01,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1_google-gemini-2.5-flash_Set2,anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,EN,Reformists,Q01,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1_google-gemini-2.5-flash_Set3,anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,EN,Reformists,Q01,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1_x-ai-grok-4.3_Set1,anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,EN,Reformists,Q01,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1_x-ai-grok-4.3_Set2,anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,EN,Reformists,Q01,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1_x-ai-grok-4.3_Set3,anthropic-claude-sonnet-4-5_EN_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,EN,Reformists,Q01,offen,Set3,"4
The provided text frames the Iranian nuclear program primarily as a legitimate right to peaceful nuclear energy under the NPT, while portraying Reformists sympathetically as",4,50
