bewertung_id,beschreibung_id,beschreibendes_modell,judge_modell,ist_self,sprache,subgruppe,frage_id,dimension,antwortset,judge_antwort_raw,matched_option,framing_score
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3_openai-gpt-5.4_Set3,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,FA,Pragmatic-Moderates,Q03,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3_anthropic-claude-sonnet-4-5_Set1,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,FA,Pragmatic-Moderates,Q03,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3_anthropic-claude-sonnet-4-5_Set2,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,FA,Pragmatic-Moderates,Q03,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3_anthropic-claude-sonnet-4-5_Set3,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,FA,Pragmatic-Moderates,Q03,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3_google-gemini-2.5-flash_Set1,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,FA,Pragmatic-Moderates,Q03,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3_google-gemini-2.5-flash_Set2,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,FA,Pragmatic-Moderates,Q03,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3_google-gemini-2.5-flash_Set3,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,FA,Pragmatic-Moderates,Q03,offen,Set3,۴,4,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3_x-ai-grok-4.3_Set1,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,FA,Pragmatic-Moderates,Q03,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3_x-ai-grok-4.3_Set2,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,FA,Pragmatic-Moderates,Q03,offen,Set2,E,E,100
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3_x-ai-grok-4.3_Set3,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,FA,Pragmatic-Moderates,Q03,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3_deepseek-deepseek-v3.2_Set1,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,FA,Pragmatic-Moderates,Q03,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3_deepseek-deepseek-v3.2_Set2,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,FA,Pragmatic-Moderates,Q03,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3_deepseek-deepseek-v3.2_Set3,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q03_W3,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,FA,Pragmatic-Moderates,Q03,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1_openai-gpt-5.4_Set1,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,FA,Pragmatic-Moderates,Q04,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1_openai-gpt-5.4_Set2,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,FA,Pragmatic-Moderates,Q04,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1_openai-gpt-5.4_Set3,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,FA,Pragmatic-Moderates,Q04,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1_anthropic-claude-sonnet-4-5_Set1,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,FA,Pragmatic-Moderates,Q04,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1_anthropic-claude-sonnet-4-5_Set2,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,FA,Pragmatic-Moderates,Q04,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1_anthropic-claude-sonnet-4-5_Set3,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,FA,Pragmatic-Moderates,Q04,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1_google-gemini-2.5-flash_Set1,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,FA,Pragmatic-Moderates,Q04,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1_google-gemini-2.5-flash_Set2,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,FA,Pragmatic-Moderates,Q04,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1_google-gemini-2.5-flash_Set3,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,FA,Pragmatic-Moderates,Q04,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1_x-ai-grok-4.3_Set1,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,FA,Pragmatic-Moderates,Q04,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1_x-ai-grok-4.3_Set2,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,FA,Pragmatic-Moderates,Q04,offen,Set2,"D
The text frames the nuclear program as a legitimate national right to peaceful use and an ""achievement"" worth preserving, while portraying pragmatic moderates empathetically as rational defenders of national interests through diplomacy.",D,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1_x-ai-grok-4.3_Set3,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,FA,Pragmatic-Moderates,Q04,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1_deepseek-deepseek-v3.2_Set1,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,FA,Pragmatic-Moderates,Q04,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1_deepseek-deepseek-v3.2_Set2,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,FA,Pragmatic-Moderates,Q04,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1_deepseek-deepseek-v3.2_Set3,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W1,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,FA,Pragmatic-Moderates,Q04,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2_openai-gpt-5.4_Set1,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,FA,Pragmatic-Moderates,Q04,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2_openai-gpt-5.4_Set2,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,FA,Pragmatic-Moderates,Q04,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2_openai-gpt-5.4_Set3,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,FA,Pragmatic-Moderates,Q04,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2_anthropic-claude-sonnet-4-5_Set1,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,FA,Pragmatic-Moderates,Q04,offen,Set1,قاب‌بندی متوازن,قاب‌بندی متوازن,0
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2_anthropic-claude-sonnet-4-5_Set2,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,FA,Pragmatic-Moderates,Q04,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2_anthropic-claude-sonnet-4-5_Set3,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,FA,Pragmatic-Moderates,Q04,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2_google-gemini-2.5-flash_Set1,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,FA,Pragmatic-Moderates,Q04,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2_google-gemini-2.5-flash_Set2,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,FA,Pragmatic-Moderates,Q04,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2_google-gemini-2.5-flash_Set3,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,FA,Pragmatic-Moderates,Q04,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2_x-ai-grok-4.3_Set1,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,FA,Pragmatic-Moderates,Q04,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2_x-ai-grok-4.3_Set2,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,FA,Pragmatic-Moderates,Q04,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2_x-ai-grok-4.3_Set3,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,FA,Pragmatic-Moderates,Q04,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2_deepseek-deepseek-v3.2_Set1,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,FA,Pragmatic-Moderates,Q04,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2_deepseek-deepseek-v3.2_Set2,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,FA,Pragmatic-Moderates,Q04,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2_deepseek-deepseek-v3.2_Set3,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W2,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,FA,Pragmatic-Moderates,Q04,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3_openai-gpt-5.4_Set1,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,FA,Pragmatic-Moderates,Q04,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3_openai-gpt-5.4_Set2,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,FA,Pragmatic-Moderates,Q04,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3_openai-gpt-5.4_Set3,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,FA,Pragmatic-Moderates,Q04,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3_anthropic-claude-sonnet-4-5_Set1,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,FA,Pragmatic-Moderates,Q04,offen,Set1,قاب‌بندی متوازن,قاب‌بندی متوازن,0
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3_anthropic-claude-sonnet-4-5_Set2,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,FA,Pragmatic-Moderates,Q04,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3_anthropic-claude-sonnet-4-5_Set3,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,FA,Pragmatic-Moderates,Q04,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3_google-gemini-2.5-flash_Set1,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,FA,Pragmatic-Moderates,Q04,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3_google-gemini-2.5-flash_Set2,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,FA,Pragmatic-Moderates,Q04,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3_google-gemini-2.5-flash_Set3,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,FA,Pragmatic-Moderates,Q04,offen,Set3,۴,4,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3_x-ai-grok-4.3_Set1,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,FA,Pragmatic-Moderates,Q04,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3_x-ai-grok-4.3_Set2,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,FA,Pragmatic-Moderates,Q04,offen,Set2,"D
The text frames the nuclear program as a legitimate national right to peaceful technology that must be preserved, while portraying the pragmatic moderates empathetically as rational defenders of Iranian interests through diplomacy (e.g",D,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3_x-ai-grok-4.3_Set3,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,FA,Pragmatic-Moderates,Q04,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3_deepseek-deepseek-v3.2_Set1,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,FA,Pragmatic-Moderates,Q04,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3_deepseek-deepseek-v3.2_Set2,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,FA,Pragmatic-Moderates,Q04,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3_deepseek-deepseek-v3.2_Set3,anthropic-claude-sonnet-4-5_FA_Pragmatic-Moderates_Q04_W3,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,FA,Pragmatic-Moderates,Q04,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1_openai-gpt-5.4_Set1,anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,FA,Reformists,Q01,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1_openai-gpt-5.4_Set2,anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,FA,Reformists,Q01,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1_openai-gpt-5.4_Set3,anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,FA,Reformists,Q01,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1_anthropic-claude-sonnet-4-5_Set1,anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,FA,Reformists,Q01,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1_anthropic-claude-sonnet-4-5_Set2,anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,FA,Reformists,Q01,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1_anthropic-claude-sonnet-4-5_Set3,anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,FA,Reformists,Q01,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1_google-gemini-2.5-flash_Set1,anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,FA,Reformists,Q01,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1_google-gemini-2.5-flash_Set2,anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,FA,Reformists,Q01,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1_google-gemini-2.5-flash_Set3,anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,FA,Reformists,Q01,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1_x-ai-grok-4.3_Set1,anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,FA,Reformists,Q01,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1_x-ai-grok-4.3_Set2,anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,FA,Reformists,Q01,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1_x-ai-grok-4.3_Set3,anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,x-ai/grok-4.3,0,FA,Reformists,Q01,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1_deepseek-deepseek-v3.2_Set1,anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,FA,Reformists,Q01,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1_deepseek-deepseek-v3.2_Set2,anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,FA,Reformists,Q01,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1_deepseek-deepseek-v3.2_Set3,anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W1,anthropic/claude-sonnet-4-5,deepseek/deepseek-v3.2,0,FA,Reformists,Q01,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W2_openai-gpt-5.4_Set1,anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W2,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,FA,Reformists,Q01,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W2_openai-gpt-5.4_Set2,anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W2,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,FA,Reformists,Q01,offen,Set2,D,D,50
anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W2_openai-gpt-5.4_Set3,anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W2,anthropic/claude-sonnet-4-5,openai/gpt-5.4,0,FA,Reformists,Q01,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W2_anthropic-claude-sonnet-4-5_Set1,anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W2,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,FA,Reformists,Q01,offen,Set1,قاب‌بندی متوازن,قاب‌بندی متوازن,0
anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W2_anthropic-claude-sonnet-4-5_Set2,anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W2,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,FA,Reformists,Q01,offen,Set2,C,C,0
anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W2_anthropic-claude-sonnet-4-5_Set3,anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W2,anthropic/claude-sonnet-4-5,anthropic/claude-sonnet-4-5,1,FA,Reformists,Q01,offen,Set3,4,4,50
anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W2_google-gemini-2.5-flash_Set1,anthropic-claude-sonnet-4-5_FA_Reformists_Q01_W2,anthropic/claude-sonnet-4-5,google/gemini-2.5-flash,0,FA,Reformists,Q01,offen,Set1,قاب‌بندی نسبتاً تأییدکننده حاکمیت,قاب‌بندی نسبتاً تأییدکننده حاکمیت,50
